Cosine,Euclidean,PearsonR,PearsonP,Label
0.6281030178070068,163.09507751464844,0.37189700822559457,8.56851313107434e-87,1.0
0.5583856999874115,148.71095275878906,0.4416143182987767,1.3280859104949245e-125,1.0
0.6728422045707703,164.296630859375,0.3271577917817131,1.8685414988236736e-66,1.0
0.6418386995792389,116.385498046875,0.35816127430101496,3.402214385963554e-80,1.0
0.6917888224124908,202.70375061035156,0.30821118349968396,8.234974863382781e-59,1.0
0.8000327199697495,189.07742309570312,0.19996727429071778,4.687829973259537e-25,1.0
0.5277158915996552,154.22779846191406,0.4722841034118894,8.53546618036617e-146,1.0
0.46758025884628296,95.27593994140625,0.5324197116331028,6.6453344506822646e-192,1.0
0.39338433742523193,138.65187072753906,0.6066156598240239,2.3153853213244297e-263,1.0
0.5607336759567261,141.68740844726562,0.43926632625897144,3.849912071173199e-124,1.0
0.6532491147518158,168.35379028320312,0.3467508578818587,5.903771123032948e-75,1.0
0.5717577338218689,142.5108642578125,0.42824226331884335,1.9887146760527596e-117,1.0
0.6659045517444611,160.82850646972656,0.3340954751239232,2.1483151610544118e-69,1.0
0.704583078622818,196.6608428955078,0.2954169129567422,5.865770833310004e-54,1.0
0.7898023277521133,189.3912811279297,0.21019768053168922,1.4371180530919955e-27,1.0
0.43849462270736694,134.86619567871094,0.5615053574930671,9.082680611921184e-218,1.0
0.4682506322860718,151.38929748535156,0.5317493468145137,2.45023197845935e-191,1.0
0.6926046311855316,161.6463623046875,0.30739537083989404,1.707786666391153e-58,1.0
0.3425816297531128,105.1283187866211,0.6574182904560715,0.0,1.0
0.20466887950897217,76.73426055908203,0.7953310428533398,0.0,1.0
0.3751685619354248,114.44510650634766,0.624831506179329,6.196871792704223e-284,1.0
0.3743954300880432,123.86097717285156,0.6256045962596157,7.739274621395061e-285,1.0
0.49054020643234253,122.35322570800781,0.5094597964767209,3.350679154266002e-173,1.0
0.5219038426876068,157.7366943359375,0.47809619341328163,7.357309224449979e-150,1.0
0.6587446928024292,158.51943969726562,0.3412552892582293,1.6514756252431145e-72,1.0
0.6605735123157501,169.02218627929688,0.33942649128018065,1.049997090855516e-71,1.0
0.5243856012821198,112.2616195678711,0.47561441241941205,4.091573483984253e-148,1.0
0.4727308750152588,157.5283203125,0.5272690831991219,1.393217253454203e-187,1.0
0.6693544685840607,155.79478454589844,0.3306455116400418,6.3584471309150546e-68,1.0
0.7687763273715973,194.17498779296875,0.23122367366024768,3.674912194391124e-33,1.0
0.6956935822963715,137.70742797851562,0.3043063982607443,2.6468488975451303e-57,1.0
0.7103298902511597,154.8662109375,0.2896701146199266,7.39233305210883e-52,1.0
0.5769138038158417,155.92791748046875,0.4230862394050121,2.2580634804236257e-114,1.0
0.47124719619750977,136.41397094726562,0.5287527910774193,8.068637682696196e-189,1.0
0.5938676297664642,148.84983825683594,0.4061323805978176,1.0740298786220279e-104,1.0
0.6058474183082581,147.70396423339844,0.3941525808157285,3.4559176921238465e-98,1.0
0.6623465418815613,135.17098999023438,0.3376534841694144,6.234955184009452e-71,1.0
0.4224209785461426,82.24075317382812,0.5775790553961474,3.355210125398165e-233,1.0
0.49675267934799194,113.67346954345703,0.5032473074856169,2.2082582800273046e-168,1.0
0.6739602386951447,143.40579223632812,0.3260397781601884,5.47098709564285e-66,1.0
0.38825511932373047,107.59355163574219,0.6117448691359223,5.100188161803107e-269,1.0
0.6713900864124298,136.5813446044922,0.3286098983170434,4.598085415692654e-67,1.0
0.5569599270820618,134.64915466308594,0.4430400947230505,1.697000125521115e-126,1.0
0.5182654857635498,146.57510375976562,0.48173448693904325,1.914830607876809e-152,1.0
0.471915602684021,130.1024932861328,0.5280844772285206,2.9164100086294197e-188,1.0
0.3149205446243286,88.29354858398438,0.6850793631720049,0.0,1.0
0.49203723669052124,116.96920013427734,0.5079627524230892,4.960211983340268e-172,1.0
0.4587762951850891,119.06871032714844,0.5412236989561897,1.820911767823289e-199,1.0
0.5923086702823639,100.97142791748047,0.40769131980034806,1.4599354809373259e-105,1.0
0.3641374707221985,107.66744232177734,0.6358625175372519,4.5196607410753124e-297,1.0
0.29908108711242676,105.35364532470703,0.7009188891868999,0.0,1.0
0.3665929436683655,151.77554321289062,0.6334069890428535,4.2244655674112106e-294,1.0
0.31808239221572876,132.1571044921875,0.6819176587744321,0.0,1.0
0.5601624548435211,150.90988159179688,0.43983755554611903,1.7012737398756219e-124,1.0
0.586524248123169,184.0095672607422,0.41347578976751675,8.088247814609007e-109,1.0
0.3938203454017639,130.65399169921875,0.6061795935792171,6.931083612966655e-263,1.0
0.5130195021629333,119.64317321777344,0.48698046477554663,3.1623692587624356e-156,1.0
0.4869830012321472,150.9010467529297,0.5130169915492073,5.255663528520251e-176,1.0
0.2858046293258667,121.45946502685547,0.7141954005065292,0.0,1.0
0.6251254081726074,149.12576293945312,0.3748745704162168,2.880555515644317e-88,1.0
0.5265269577503204,149.21726989746094,0.47347300756314914,1.276973045589524e-146,1.0
0.5230154693126678,121.66319274902344,0.4769845123700373,4.469161670017283e-149,1.0
0.553660124540329,149.20155334472656,0.4463398576817133,1.3971854687528765e-128,1.0
0.4562610983848572,124.42083740234375,0.5437387925654428,1.1439568114899543e-201,1.0
0.3558575510978699,120.32881164550781,0.644142487825763,2.7287053797012824e-307,1.0
0.5491949319839478,98.4296875,0.4508050793491567,1.9396398162431683e-131,1.0
0.44066542387008667,107.30289459228516,0.5593346201023538,9.504410678590691e-216,1.0
0.660487174987793,133.2941436767578,0.3395128525707189,9.624428963544258e-72,1.0
0.37599867582321167,115.29491424560547,0.6240012959375256,5.748647956527406e-283,1.0
0.6415219008922577,198.32867431640625,0.3584780943456467,2.416461757198779e-80,1.0
0.6554856896400452,119.63492584228516,0.3445142828984089,5.927273473337699e-74,1.0
0.8167139291763306,207.10121154785156,0.18328605857369834,3.0493461481973627e-21,1.0
0.6366167068481445,172.85928344726562,0.3633833205005679,1.1509260126117397e-82,1.0
0.6409282088279724,106.89716339111328,0.35907175775756306,1.2714769754055924e-80,1.0
0.8850999176502228,173.36337280273438,0.11490007178691346,3.6293692138523776e-09,1.0
0.6962001919746399,161.0751190185547,0.3037998141788626,4.1358190276501545e-57,1.0
0.7544320225715637,182.38096618652344,0.24556794700076795,2.5925674016566377e-37,1.0
0.6649519801139832,129.81332397460938,0.33504800967482984,8.366400435072506e-70,1.0
0.6442437767982483,135.46148681640625,0.35575625496245605,4.5097632776537985e-79,1.0
0.691169798374176,142.2540283203125,0.3088302448267424,4.727307052551751e-59,1.0
0.5153236091136932,105.34275817871094,0.48467634167635015,1.4767506516071148e-154,1.0
0.7399161756038666,190.49644470214844,0.2600837903015884,8.467537227323242e-42,1.0
0.3244194984436035,79.8189468383789,0.6755805260388793,0.0,1.0
0.28160953521728516,113.28648376464844,0.7183904720057575,0.0,1.0
0.6236541569232941,130.93421936035156,0.37634586575239665,5.3171812823492276e-89,1.0
0.25865697860717773,104.49945068359375,0.7413430335889792,0.0,1.0
0.7927417159080505,168.5078582763672,0.2072582790716282,7.823837954219855e-27,1.0
0.6495213806629181,196.43055725097656,0.3504786279474687,1.2112479738867921e-76,1.0
0.7116769552230835,161.93017578125,0.28832304278619797,2.2600605769111732e-51,1.0
0.6008914411067963,182.1235809326172,0.3991085448718371,7.567107060502137e-101,1.0
0.6110474765300751,139.0919952392578,0.38895252891085313,1.908141852461985e-95,1.0
0.6262037754058838,144.1848907470703,0.37379623116078436,9.882712792082061e-88,1.0
0.5628768503665924,163.78529357910156,0.4371231695446768,8.13002566973655e-123,1.0
0.7759918719530106,151.16293334960938,0.22400813108846565,3.5459599209706343e-31,1.0
0.38878512382507324,123.89302825927734,0.6112148705752064,1.9812839496118844e-268,1.0
0.5462466478347778,115.08656311035156,0.453753356817821,2.3847998597877195e-133,1.0
0.5964850783348083,127.45157623291016,0.4035148951750581,2.991060103183659e-103,1.0
0.5555322170257568,123.7136001586914,0.44446778181251767,2.1411755687392925e-127,1.0
0.7085112929344177,137.90533447265625,0.2914887243327562,1.6193278890169852e-52,1.0
0.8390937745571136,158.1785430908203,0.16090621921634465,1.1380484086411886e-16,1.0
0.7781345099210739,151.9026336669922,0.2218654839057681,1.3359686317341664e-30,1.0
0.7960117161273956,160.1314697265625,0.20398829867459065,5.00102127009493e-26,1.0
0.4815908670425415,131.68252563476562,0.5184091849709285,2.54342410900645e-180,1.0
0.4508914351463318,122.8323745727539,0.5491085904911692,1.9688632129430696e-206,1.0
0.4645112156867981,107.08077239990234,0.5354888117946792,1.628173441237485e-194,1.0
0.6588016152381897,113.86541748046875,0.3411983803463052,1.7496519630652317e-72,1.0
0.6672230064868927,137.69190979003906,0.3327769883263564,7.881555953792963e-69,1.0
0.5789874494075775,94.4771728515625,0.4210125497006317,3.6943757852648754e-113,1.0
0.4083024859428406,97.0904769897461,0.591697447575964,1.7545534325393973e-247,1.0
0.5211883783340454,146.82000732421875,0.4788115551238209,2.2961620154047318e-150,1.0
0.5220875144004822,155.4709014892578,0.47791249515093454,9.917184162018097e-150,1.0
0.4981595277786255,125.66397857666016,0.5018404136780332,2.6398360306961272e-167,1.0
0.5850856900215149,145.2178192138672,0.41491426481916127,1.224668145196911e-109,1.0
0.4905167818069458,132.6131134033203,0.509483317730303,3.211423885460687e-173,1.0
0.6156687438488007,112.2576675415039,0.3843312706848342,4.744882993254174e-93,1.0
0.5191309452056885,137.33596801757812,0.4808690634292194,7.93871526925719e-152,1.0
0.39191728830337524,111.78129577636719,0.6080826958708059,5.717348953108143e-265,1.0
0.5566501915454865,140.57302856445312,0.44334981061953843,1.0839657988631953e-126,1.0
0.41158515214920044,97.56880950927734,0.5884148815060076,4.243092836403504e-244,1.0
0.3342708349227905,97.84922790527344,0.6657290927429793,0.0,1.0
0.7116643190383911,134.2940216064453,0.28833568830131606,2.2365383258517373e-51,1.0
0.5018399357795715,95.28414154052734,0.49816007374961524,1.6465367215936138e-164,1.0
0.5482361912727356,124.63316345214844,0.45176379864821165,4.6623366274596e-132,1.0
0.2478516697883606,82.38493347167969,0.7521483061910215,0.0,1.0
0.23633986711502075,77.09037780761719,0.7636600100212722,0.0,1.0
0.4410264492034912,79.83158111572266,0.5589735556185946,2.0531469827086354e-215,1.0
0.41368502378463745,118.017578125,0.586314987849674,5.913872740375798e-242,1.0
0.572694331407547,152.0663299560547,0.4273056295501203,7.20328387965657e-117,1.0
0.6353259384632111,148.6775360107422,0.36467408313174965,2.7745683634938093e-83,1.0
0.744369387626648,160.6980743408203,0.2556305884830505,2.161864715515601e-40,1.0
0.5062972903251648,112.853759765625,0.4937026865110554,3.5990550278923215e-161,1.0
0.5101731419563293,132.00674438476562,0.489826892614354,2.630866256000787e-158,1.0
0.5264542698860168,165.1891632080078,0.47354574980752967,1.1365693384515642e-146,1.0
0.5010337233543396,191.37747192382812,0.49896627132915256,4.047970957356487e-165,1.0
0.4550432562828064,148.9640655517578,0.5449567505952077,9.669137086428098e-203,1.0
0.49087923765182495,152.14791870117188,0.5091207227373263,6.1762878500457666e-173,1.0
0.6107343435287476,133.20848083496094,0.3892656281661733,1.3088970002737884e-95,1.0
0.5307737588882446,151.64688110351562,0.46922620010439225,1.092310806630211e-143,1.0
0.5211876034736633,140.78529357910156,0.47881247770394053,2.292712213143432e-150,1.0
0.6289970278739929,176.0291290283203,0.3710029324461475,2.3567571412415465e-86,1.0
0.5558282732963562,135.21168518066406,0.44417170652543037,3.291906857200764e-127,1.0
0.4349331259727478,133.29727172851562,0.5650669014603873,4.0909569987313187e-221,1.0
0.6435561180114746,135.15757751464844,0.3564438651199647,2.1589732044889633e-79,1.0
0.3129453659057617,84.0663070678711,0.6870546383377204,0.0,1.0
0.2596331834793091,93.34423828125,0.740366786940204,0.0,1.0
0.32723283767700195,138.10311889648438,0.6727672530532119,0.0,1.0
0.24570441246032715,96.71635437011719,0.754295560785292,0.0,1.0
0.47211629152297974,101.39302062988281,0.5278836855792578,4.2881239488819914e-188,1.0
0.6276087462902069,123.7330093383789,0.3723912473742171,4.891090283466858e-87,1.0
0.5538889169692993,122.74848937988281,0.4461110731695475,1.952176842155682e-128,1.0
0.45928192138671875,114.53238677978516,0.540718068852966,5.019945168488915e-199,1.0
0.517529159784317,111.5806884765625,0.48247087773775454,5.691090231265382e-153,1.0
0.47290217876434326,117.50939178466797,0.527097790118672,1.934011470067645e-187,1.0
0.41856706142425537,82.8490982055664,0.5814329410406446,4.973459062384838e-237,1.0
0.4973275065422058,90.44451904296875,0.5026724666374827,6.094316037513208e-168,1.0
0.48114311695098877,128.34881591796875,0.5188568826263832,1.1056911219320228e-180,1.0
0.45292752981185913,138.50808715820312,0.5470724252420426,1.2910400308786379e-204,1.0
0.29932403564453125,90.69341278076172,0.7006760295510487,0.0,1.0
0.5236552059650421,123.48490905761719,0.4763447938543938,1.2583038836350277e-148,1.0
0.4374260902404785,132.20172119140625,0.5625738636366031,9.089378456076343e-219,1.0
0.26457923650741577,117.1922836303711,0.735420680721244,0.0,1.0
0.21598070859909058,78.20320129394531,0.7840193458738155,0.0,1.0
0.23535758256912231,89.12091827392578,0.7646423452925567,0.0,1.0
0.32366591691970825,82.92573547363281,0.6763339694662435,0.0,1.0
0.4924173355102539,122.44305419921875,0.5075827135937959,9.810271767550614e-172,1.0
0.4929673671722412,141.93360900878906,0.5070326000544215,2.6287221588021003e-171,1.0
0.47880446910858154,147.04542541503906,0.521195527325145,1.3961969700674569e-182,1.0
0.35760557651519775,106.34040069580078,0.6423944514426077,4.1664012686075014e-305,1.0
0.25810539722442627,70.21775817871094,0.7418946076003765,0.0,1.0
0.38772332668304443,121.05967712402344,0.612276727294111,1.3032583921644566e-269,1.0
0.41343605518341064,101.5657958984375,0.5865639938723987,3.299393381991896e-242,1.0
0.5753549933433533,141.3291778564453,0.4246449899799256,2.727209075415813e-115,1.0
0.3712521195411682,101.73738098144531,0.6287479356508726,1.5446430444819966e-288,1.0
0.19971418380737305,73.19551849365234,0.8002857997878046,0.0,1.0
0.3816273808479309,118.81828308105469,0.618372660274676,1.7451296952773585e-276,1.0
0.40053218603134155,123.2086181640625,0.5994677796995028,1.1957959813948766e-255,1.0
0.6129997372627258,147.4169464111328,0.3870002524758697,1.9831534666883948e-94,1.0
0.3497869372367859,100.75535583496094,0.6502130261140211,5.49084327e-315,1.0
0.3051450252532959,102.34440612792969,0.694854914323047,0.0,0.0
0.5451588928699493,155.80003356933594,0.45484108740476026,4.654993694308189e-134,0.0
0.2900625467300415,97.57474517822266,0.7099376006285584,0.0,0.0
0.5043357908725739,131.03173828125,0.49566422339243843,1.2377689326689167e-162,0.0
0.5272923409938812,118.28097534179688,0.4727076735314535,4.341730041786138e-146,0.0
0.6201219260692596,118.85877227783203,0.37987809583370696,8.880458910240682e-91,0.0
0.433491051197052,127.5813217163086,0.5665090058986083,1.7586889939196804e-222,0.0
0.5994099974632263,110.4356918334961,0.400589954334211,1.1886865523465477e-101,0.0
0.37624841928482056,125.09322357177734,0.6237516349737786,1.121781849248332e-282,0.0
0.2960158586502075,89.71573638916016,0.7039841374137118,0.0,0.0
0.4894449710845947,134.89051818847656,0.5105550236605798,4.625869956977148e-174,0.0
0.28212904930114746,96.7695083618164,0.7178709729821737,0.0,0.0
0.6126694977283478,130.01995849609375,0.38733049674613496,1.3361338510382043e-94,0.0
0.24438101053237915,94.7099380493164,0.7556189178227903,0.0,0.0
0.4091399908065796,117.46686553955078,0.5908599725251252,1.291506324024199e-246,0.0
0.39081645011901855,117.90641784667969,0.6091835387480323,3.511251251691773e-266,0.0
0.34802448749542236,92.23412322998047,0.6519754891034394,2.964065e-317,0.0
0.4408893585205078,136.19461059570312,0.5591106604687455,1.532684738198315e-215,0.0
0.29702961444854736,132.55787658691406,0.7029703017863665,0.0,0.0
0.6213913857936859,146.5271759033203,0.3786086388163192,3.8878017969631506e-90,0.0
0.35659343004226685,105.94475555419922,0.6434065800849896,2.275423909531907e-306,0.0
0.564201146364212,146.26028442382812,0.43579886827685155,5.294943947362881e-122,0.0
0.6485611796379089,155.59561157226562,0.3514388264080423,4.4130936692137804e-77,0.0
0.20303291082382202,102.94804382324219,0.7969670785982566,0.0,0.0
0.19773757457733154,102.60425567626953,0.8022624744719148,0.0,0.0
0.4974364638328552,105.03659057617188,0.5025636011489808,7.38455894649328e-168,0.0
0.311776340007782,117.72885131835938,0.6882236828858276,0.0,0.0
0.3725060224533081,114.5126953125,0.6274940641723672,4.675239821579867e-287,0.0
0.31335657835006714,95.4786376953125,0.6866433353990083,0.0,0.0
0.39962083101272583,171.29518127441406,0.6003792458753892,1.2734087405371469e-256,0.0
0.33707696199417114,138.15293884277344,0.6629230578862557,0.0,0.0
0.2879577875137329,114.13664245605469,0.7120422720711872,0.0,0.0
0.5780751705169678,168.24502563476562,0.42192481206172805,1.0829568764644928e-113,0.0
0.28937041759490967,104.69518280029297,0.7106295725101345,0.0,0.0
0.5754198133945465,117.05701446533203,0.42458023588224564,2.9781834038975046e-115,0.0
0.6153059005737305,122.31519317626953,0.3846941033580123,3.0869460250755443e-93,0.0
0.47721803188323975,81.3906478881836,0.5227819929357849,7.05432571395653e-184,0.0
0.5663754045963287,122.75572967529297,0.4336245524286729,1.1275176895665948e-120,0.0
0.7192835211753845,168.11305236816406,0.28071641858966,1.1095776778959576e-48,0.0
0.6030108630657196,153.159423828125,0.3969891375053544,1.0516814669688728e-99,0.0
0.6498058438301086,150.1344451904297,0.3501941373846557,1.632513127607279e-76,0.0
0.5615982413291931,131.83985900878906,0.43840180601300305,1.321113989379334e-123,0.0
0.6463165283203125,150.44729614257812,0.35368341314534296,4.109021365347117e-78,0.0
0.3054116368293762,83.50442504882812,0.6945883708282038,0.0,0.0
0.15270644426345825,73.73919677734375,0.8472935853070772,0.0,0.0
0.2489255666732788,107.15105438232422,0.7510743088782219,0.0,0.0
0.3598847985267639,114.7619857788086,0.6401151552820611,2.7919041229281353e-302,0.0
0.5541466474533081,155.57876586914062,0.44585336100896017,2.844582222037908e-128,0.0
0.2925555109977722,90.53199768066406,0.7074444881675261,0.0,0.0
0.1569051742553711,94.09757232666016,0.843094817281043,0.0,0.0
0.3683885335922241,91.70040130615234,0.6316114624552391,6.039354231623017e-292,0.0
0.20096099376678467,97.04804229736328,0.7990389589555404,0.0,0.0
0.29783719778060913,103.73762512207031,0.7021628244971158,0.0,0.0
0.1713351011276245,95.2070541381836,0.8286649164903909,0.0,0.0
0.267572283744812,102.89263153076172,0.7324277263311085,0.0,0.0
0.08003789186477661,57.712650299072266,0.919962017632065,0.0,0.0
0.2769421935081482,109.30198669433594,0.7230577591341083,0.0,0.0
0.1713351011276245,95.2070541381836,0.8286649164903909,0.0,0.0
0.3870342969894409,129.9367218017578,0.6129656462616317,2.217207413118656e-270,0.0
0.2659452557563782,96.14958190917969,0.7340547147704823,0.0,0.0
0.21463751792907715,65.54378509521484,0.785362543449916,0.0,0.0
0.4613112807273865,120.60466003417969,0.5386887726214742,2.888725153631775e-197,0.0
0.24175560474395752,96.23213958740234,0.7582443409654561,0.0,0.0
0.379788875579834,137.6821746826172,0.6202111110505518,1.3775325638960108e-278,0.0
0.4187641739845276,95.86485290527344,0.5812358431253662,7.829450438390505e-237,0.0
0.27499061822891235,138.32859802246094,0.725009295081056,0.0,0.0
0.25058841705322266,81.55669403076172,0.7494115663056546,0.0,0.0
0.5157025456428528,169.93995666503906,0.4842974626177918,2.7706156472353303e-154,0.0
0.3216577172279358,79.35855102539062,0.678342245265944,0.0,0.0
0.34201014041900635,94.37258911132812,0.6579899485887204,0.0,0.0
0.4182068109512329,132.19276428222656,0.581793165058508,2.1683620523412137e-237,0.0
0.3940356969833374,112.72991180419922,0.6059642989044152,1.1902194465384864e-262,0.0
0.3089699149131775,103.12470245361328,0.6910301726291364,0.0,0.0
0.16041040420532227,108.6349105834961,0.8395896330411406,0.0,0.0
0.05832177400588989,51.590579986572266,0.9416782321591964,0.0,0.0
0.40494877099990845,144.31936645507812,0.5950512126395507,5.582054274312554e-251,0.0
0.21951258182525635,87.65314483642578,0.7804873469409194,0.0,0.0
0.20504230260849,74.85844421386719,0.7949577310952195,0.0,0.0
0.39878934621810913,113.99536895751953,0.6012105572917175,1.6408803458878146e-257,0.0
0.5747072696685791,113.9072036743164,0.4252926802993987,1.1293779293252143e-115,0.0
0.6191589534282684,161.2472686767578,0.38084106162818737,2.8845868034247926e-91,0.0
0.2744934558868408,80.17811584472656,0.7255065223647913,0.0,0.0
0.23699802160263062,104.26217651367188,0.7630018978770935,0.0,0.0
0.2941294312477112,88.05853271484375,0.7058705441210732,0.0,0.0
0.2196178436279297,85.84626007080078,0.7803821924441824,0.0,0.0
0.43435072898864746,64.7915267944336,0.5656493060749374,1.150037158236715e-221,0.0
0.31853556632995605,66.88832092285156,0.6814644038981702,0.0,0.0
0.4185298681259155,140.23500061035156,0.5814702159842563,4.564289653805769e-237,0.0
0.4035184383392334,117.44435119628906,0.5964815866437699,1.74814200457247e-252,0.0
0.31323087215423584,91.22371673583984,0.6867691592222271,0.0,0.0
0.19461488723754883,79.15721130371094,0.8053850770244485,0.0,0.0
0.5738640129566193,117.84856414794922,0.42613599419178655,3.5732256976457296e-116,0.0
0.3151095509529114,88.15399932861328,0.6848904938848659,0.0,0.0
0.5110142230987549,118.02066802978516,0.4889858073376725,1.088273123031414e-157,0.0
0.20923888683319092,99.5308609008789,0.7907611386062161,0.0,0.0
0.44046521186828613,118.69658660888672,0.5595347347851104,6.199530646549076e-216,0.0
0.34065449237823486,95.56595611572266,0.6593454855833153,0.0,0.0
0.49159425497055054,132.32460021972656,0.508405768571668,2.2375085158710593e-172,0.0
0.19873470067977905,97.4822998046875,0.801265384200594,0.0,0.0
0.24491190910339355,79.63282775878906,0.7550880615848642,0.0,0.0
0.47596532106399536,103.77091217041016,0.5240346909707928,6.604680097655894e-185,0.0
0.572442501783371,126.06562805175781,0.42755747471964445,5.098115874253164e-117,0.0
0.2846207618713379,102.0150146484375,0.7153792559178267,0.0,0.0
0.4220387935638428,114.5379638671875,0.5779611676204027,1.4071760084138172e-233,0.0
0.43274986743927,122.03124237060547,0.5672502140495204,3.468456928809041e-223,0.0
0.6708577275276184,167.68408203125,0.3291422648654265,2.7447345122952486e-67,0.0
0.6831668019294739,180.37469482421875,0.31683323290267046,3.2046714466910897e-62,0.0
0.48839205503463745,129.631103515625,0.51160804012222,6.845897491790438e-175,0.0
0.7429544031620026,160.56454467773438,0.2570455748336869,7.775276097652671e-41,0.0
0.492358922958374,102.83097839355469,0.5076411143507986,8.834687070797589e-172,0.0
0.3741315007209778,109.9809799194336,0.6258686510054082,3.797763282995485e-285,0.0
0.36353135108947754,107.82223510742188,0.6364686769445835,8.272136704440029e-298,0.0
0.5349230170249939,114.06341552734375,0.46507696242523444,7.30140363621912e-141,0.0
0.4584755301475525,115.17720794677734,0.5415244681193001,9.953106989186377e-200,0.0
0.21061307191848755,45.31185531616211,0.7893869020521864,0.0,0.0
0.323233962059021,100.3042221069336,0.6767660565598622,0.0,0.0
0.4023324251174927,90.32637023925781,0.5976676708350862,9.761054146153505e-254,0.0
0.40777838230133057,109.07422637939453,0.5922216705885629,5.014284547937873e-248,0.0
0.4232919216156006,147.8875732421875,0.5767080277749222,2.4214615070040398e-232,0.0
0.5705590546131134,142.29403686523438,0.42944094160703655,3.8076010104569826e-118,0.0
0.7346478402614594,167.76336669921875,0.2653521735584891,1.6883754997737374e-43,0.0
0.5854578912258148,126.74420166015625,0.4145421306609129,1.997539545447997e-109,0.0
0.49470144510269165,131.68719482421875,0.5052985833376763,5.806644722366726e-170,0.0
0.4900604486465454,127.01002502441406,0.5099395658944021,1.408700746732245e-173,0.0
0.6399582028388977,140.65512084960938,0.3600418217057161,4.439583788211731e-81,0.0
0.5819661617279053,166.82666015625,0.41803388625348387,1.9778788166252366e-111,0.0
0.4339337944984436,108.1962890625,0.5660662022193915,4.6295497538922435e-222,0.0
0.4108582139015198,119.5625991821289,0.5891417164333662,7.618029003164623e-245,0.0
0.5175894796848297,136.45518493652344,0.48241051406095875,6.286922395030122e-153,0.0
0.3763952851295471,100.02604675292969,0.6236046604177538,1.6622974603959934e-282,0.0
0.5501441657543182,109.34695434570312,0.4498558520007219,7.920597270508641e-131,0.0
0.6801673471927643,115.28111267089844,0.3198326111145074,1.9624057854301008e-63,0.0
0.19997555017471313,81.71576690673828,0.8000245764640568,0.0,0.0
0.3435935974121094,97.21063995361328,0.6564064189793214,5e-323,0.0
0.28212904930114746,96.7695083618164,0.7178709729821737,0.0,0.0
0.6126694977283478,130.01995849609375,0.38733049674613496,1.3361338510382043e-94,0.0
0.40264320373535156,113.15837097167969,0.5973567891367701,2.081831933749829e-253,0.0
0.48183518648147583,113.1526870727539,0.5181648115577023,4.005612974918019e-180,0.0
0.4091399908065796,117.46686553955078,0.5908599725251252,1.291506324024199e-246,0.0
0.619135856628418,192.07040405273438,0.380864154720693,2.8077090160017607e-91,0.0
0.4199563264846802,131.54452514648438,0.5800437049818753,1.2101728045230259e-235,0.0
0.4393935203552246,132.22744750976562,0.560606487775567,6.256944881532897e-217,0.0
0.38400352001190186,149.05319213867188,0.615996394060373,8.690667986018818e-274,0.0
0.4411659836769104,111.2808609008789,0.558834002428601,2.764353634203268e-215,0.0
0.6513453722000122,142.0372772216797,0.3486546104306427,8.165726531230621e-76,0.0
0.8151089996099472,145.43675231933594,0.18489098843627427,1.3568493173365503e-21,0.0
0.8153278827667236,148.76495361328125,0.18467209989144384,1.5159479361456895e-21,0.0
0.5304734110832214,128.4168701171875,0.46952660845798105,6.796590132362876e-144,0.0
0.4662392735481262,104.41363525390625,0.5337607643470288,4.842006917133664e-193,0.0
0.632299542427063,207.9200439453125,0.3677005027826642,9.623545095853682e-85,0.0
0.4970349669456482,173.230224609375,0.5029650302588737,3.6362041447625608e-168,0.0
0.6220075786113739,176.11050415039062,0.3779924454710893,7.942307026044873e-90,0.0
0.6509551107883453,121.25817108154297,0.34904490221188905,5.434055847924724e-76,0.0
0.5782102346420288,107.6963882446289,0.42178970748059313,1.299095699980509e-113,0.0
0.5075365304946899,126.54708862304688,0.4924634915156938,2.9913919154991965e-160,0.0
0.4364008903503418,116.38887786865234,0.5635991154895205,9.905643255649389e-220,0.0
0.48010534048080444,143.3810577392578,0.519894739447953,1.595348892099233e-181,0.0
0.568141907453537,112.93731689453125,0.4318580789349691,1.3307856644032538e-119,0.0
0.2574496269226074,73.61844635009766,0.7425504688876828,0.0,0.0
0.5891285836696625,115.23385620117188,0.4108713585005301,2.4100528610873875e-107,0.0
0.6429833471775055,148.2709503173828,0.3570166078029165,1.1672826368508209e-79,0.0
0.458873987197876,137.96939086914062,0.5411259917475112,2.215397466755343e-199,0.0
